440976,4,0,Verbal Abuse,1,0,5,1659
440973,0,0,Negative Attitude,0,1,5,1282
440973,1,0,Offensive Language,0,1,5,1247
440973,2,0,Offensive Language,0,1,5,2157
440973,3,0,Offensive Language,1,0,5,2539
440973,4,0,Intentionally Feeding,1,0,5,2001
440711,0,0,Negative Attitude,1,0,5,1226
440711,1,0,Verbal Abuse,1,0,5,2122
440711,2,0,Negative Attitude,0,1,5,1229
440711,3,0,Negative Attitude,1,0,5,1752
440711,4,0,Assisting Enemy Team,1,0,5,1529
440152,0,0,Negative Attitude,1,0,7,1744
440152,1,0,Verbal Abuse,2,0,7,1714
440152,2,0,Verbal Abuse,2,0,7,2755
440152,3,0,Offensive Language,2,0,7,1453
440288,0,0,Offensive Language,0,1,6,1642
440288,1,0,Offensive Language,1,0,6,2146
440288,2,0,Offensive Language,1,0,6,2049
440288,3,0,Verbal Abuse,1,0,6,2346
440288,4,0,Verbal Abuse,2,0,6,2078
440720,0,0,Negative Attitude,1,0,9,2007
440720,1,0,Offensive Language,0,1,9,1613
440720,2,0,Assisting Enemy Team,2,0,9,1658
440720,3,0,Verbal Abuse,2,0,9,1930
440720,4,0,Assisting Enemy Team,3,0,9,2878
440120,0,0,Verbal Abuse,1,0,5,2649
440120,1,0,Verbal Abuse,0,1,5,2553
440120,2,0,Assisting Enemy Team,1,0,5,2956
440120,3,0,Intentionally Feeding,1,0,5,1770
440120,4,0,Verbal Abuse,1,0,5,2405
440830,0,0,Intentionally Feeding,1,0,5,2650
440830,1,0,Intentionally Feeding,1,0,5,2008
440830,2,0,Negative Attitude,1,0,5,2025
440830,3,0,Offensive Language,0,1,5,2563
440830,4,0,Assisting Enemy Team,1,0,5,1656
440751,0,0,Intentionally Feeding,1,0,3,2006
440751,1,0,Spamming,0,1,3,1196
440751,2,0,Assisting Enemy Team,1,0,3,960
440939,0,0,Verbal Abuse,1,0,5,1443
440939,1,0,Verbal Abuse,1,0,5,2179
440939,2,0,Verbal Abuse,0,1,5,2169
440939,3,0,Negative Attitude,1,0,5,1415
440939,4,0,Negative Attitude,1,0,5,2044
440856,0,0,Intentionally Feeding,1,0,5,1260
440856,1,0,Verbal Abuse,1,0,5,1226
440856,2,0,Offensive Language,1,0,5,2104
440856,3,1,Intentionally Feeding,1,0,5,2429
440856,4,0,Offensive Language,1,0,5,899
440632,0,0,Negative Attitude,0,1,5,1375
440632,1,0,Offensive Language,1,0,5,1243
440632,2,0,Offensive Language,0,1,5,1911
440632,3,0,Offensive Language,1,0,5,1655
440632,4,0,Negative Attitude,1,0,5,1487
440342,0,0,Offensive Language,1,0,5,2007
440342,1,1,Offensive Language,0,1,5,1811
440342,2,0,Negative Attitude,0,1,5,1233
440342,3,0,Negative Attitude,1,0,5,1778
440342,4,1,Offensive Language,0,1,5,2177
440595,0,0,Intentionally Feeding,1,0,5,1358
440595,1,0,Spamming,1,0,5,2277
440595,2,0,Verbal Abuse,0,1,5,1803
440595,3,0,Negative Attitude,1,0,5,1323
440595,4,0,Offensive Language,1,0,5,2838
440554,0,0,Verbal Abuse,1,0,5,2129
440554,1,0,Intentionally Feeding,1,0,5,2063
440554,2,0,Spamming,1,0,5,1954
440554,3,0,Offensive Language,1,0,5,1401
440554,4,0,Assisting Enemy Team,1,0,5,1813
440959,0,0,Offensive Language,1,0,5,2252
440959,1,0,Offensive Language,1,0,5,1270
440959,2,0,Offensive Language,1,0,5,1685
440959,3,0,Offensive Language,1,0,5,1845
440959,4,0,Assisting Enemy Team,1,0,5,2354
440062,0,0,Verbal Abuse,1,0,4,1827
440062,1,0,Offensive Language,1,0,4,2232
440062,2,0,Offensive Language,2,0,4,2527
440768,0,0,Verbal Abuse,1,0,5,1942
440768,1,0,Verbal Abuse,0,1,5,2074
440768,2,0,Intentionally Feeding,1,0,5,1276
440768,3,0,Negative Attitude,1,0,5,1530
440768,4,0,Negative Attitude,1,0,5,2288
440617,0,0,Offensive Language,0,1,8,1485
440617,1,0,Offensive Language,1,0,8,2239
440617,2,0,Offensive Language,1,1,8,2118
440617,3,0,Spamming,2,0,8,1215
440617,4,0,Verbal Abuse,2,0,8,1600
440408,0,0,Offensive Language,1,0,4,1946
440408,1,0,Verbal Abuse,0,3,4,2674
440932,0,0,Offensive Language,1,0,5,970
440932,1,0,Offensive Language,1,0,5,2129
440932,2,0,Verbal Abuse,1,0,5,1218
440932,3,0,Verbal Abuse,1,0,5,1720
440932,4,0,Assisting Enemy Team,1,0,5,2900
440698,0,0,Offensive Language,1,0,5,1131
440698,1,0,Offensive Language,0,1,5,3189
440698,2,0,Offensive Language,1,0,5,1535
440698,3,0,Intentionally Feeding,1,0,5,1387
440698,4,0,Offensive Language,1,0,5,1711
440105,0,0,Offensive Language,1,0,5,2507
440105,1,0,Negative Attitude,0,1,5,3035
440105,2,0,Negative Attitude,1,0,5,1640
440105,3,0,Offensive Language,1,0,5,1386
440105,4,0,Assisting Enemy Team,1,0,5,1697
440985,0,0,Verbal Abuse,1,0,5,1333
440985,1,0,Offensive Language,0,1,5,2154
440985,2,0,Intentionally Feeding,0,1,5,2179
440985,3,0,Offensive Language,1,0,5,2312
440985,4,0,Verbal Abuse,1,0,5,2257
440369,0,0,Negative Attitude,1,0,5,2286
440369,1,0,Verbal Abuse,1,0,5,1306
440369,2,0,Assisting Enemy Team,1,0,5,2514
440369,3,0,Offensive Language,1,0,5,1774
440369,4,0,Spamming,0,1,5,2729
440000,0,0,Offensive Language,0,1,5,1708
440000,1,0,Offensive Language,1,0,5,2315
440000,2,0,Offensive Language,1,0,5,2647
440000,3,0,Assisting Enemy Team,1,0,5,2017
440000,4,0,Verbal Abuse,1,0,5,2479
440661,0,0,Verbal Abuse,1,0,5,1962
440661,1,0,Negative Attitude,1,0,5,1516
440661,2,0,Offensive Language,1,0,5,1305
440661,3,0,Negative Attitude,1,0,5,2437
440661,4,0,Assisting Enemy Team,1,0,5,2368
440870,0,0,Assisting Enemy Team,2,0,4,3440
440870,1,0,Negative Attitude,2,0,4,1715
440722,0,0,Intentionally Feeding,1,0,5,1085
440722,1,0,Negative Attitude,1,0,5,2843
440722,2,0,Intentionally Feeding,1,0,5,2177
440722,3,0,Negative Attitude,1,0,5,1230
440722,4,0,Intentionally Feeding,1,0,5,1579
440007,0,0,Verbal Abuse,1,0,4,1985
440007,1,0,Negative Attitude,1,0,4,2298
440007,2,0,Verbal Abuse,1,0,4,1678
440007,3,0,Assisting Enemy Team,1,0,4,1327
440359,0,0,Offensive Language,1,0,5,2458
440359,1,0,Assisting Enemy Team,1,0,5,1715
440359,2,0,Offensive Language,0,1,5,2133
440359,3,0,Verbal Abuse,0,1,5,1235
440359,4,0,Intentionally Feeding,1,0,5,1585
440827,0,0,Offensive Language,1,0,5,1217
440827,1,0,Negative Attitude,0,1,5,3151
440827,2,0,Spamming,1,0,5,1756
440827,3,0,Intentionally Feeding,1,0,5,1013
440827,4,0,Offensive Language,0,1,5,1580
440465,0,0,Offensive Language,0,1,8,1886
440465,1,0,Assisting Enemy Team,1,0,8,1945
440465,2,0,Assisting Enemy Team,1,0,8,1213
440465,3,0,Negative Attitude,2,0,8,2911
440465,4,0,Offensive Language,2,1,8,2229
440050,0,0,Intentionally Feeding,1,0,5,2512
440050,1,0,Negative Attitude,1,0,5,2307
440050,2,0,Intentionally Feeding,1,0,5,1739
440050,3,0,Offensive Language,0,1,5,2228
440050,4,0,Verbal Abuse,1,0,5,1743
39975,0,0,Offensive Language,2,0,4,2534
39975,1,0,Offensive Language,1,0,4,1683
39975,2,0,Offensive Language,0,1,4,1720
39086,0,0,Verbal Abuse,2,0,4,3083
39086,1,1,Verbal Abuse,0,2,4,2100
39148,0,0,Offensive Language,3,0,6,2758
39148,1,0,Intentionally Feeding,3,0,6,2460
39045,0,0,Intentionally Feeding,3,1,18,1404
39045,1,0,Offensive Language,4,0,18,1834
39045,2,0,Intentionally Feeding,1,3,18,1403
39045,3,0,Offensive Language,2,1,18,1216
39045,4,0,Assisting Enemy Team,2,1,18,2415
39281,0,0,Assisting Enemy Team,4,0,11,1811
39281,1,0,Intentionally Feeding,3,1,11,1810
39281,2,0,Assisting Enemy Team,2,1,11,2262
39981,0,1,Offensive Language,0,5,8,1440
39981,1,0,Verbal Abuse,0,3,8,2496
39913,0,1,Offensive Language,0,2,4,2281
39913,1,0,Assisting Enemy Team,2,0,4,2103
39817,0,0,Intentionally Feeding,1,3,11,1685
39817,1,0,Intentionally Feeding,2,2,11,1963
39817,2,0,Intentionally Feeding,3,0,11,2418
39648,0,0,Intentionally Feeding,4,1,13,1231
39648,1,0,Intentionally Feeding,3,1,13,1500
39648,2,0,Negative Attitude,4,0,13,1813
39544,0,1,Verbal Abuse,0,3,13,2318
39544,1,0,Offensive Language,3,0,13,1997
39544,2,0,Intentionally Feeding,2,1,13,1753
39544,3,0,Offensive Language,2,0,13,1291
39544,4,0,Offensive Language,2,0,13,1225
39117,0,0,Intentionally Feeding,2,1,12,1478
39117,1,0,Assisting Enemy Team,3,0,12,1706
39117,2,0,Intentionally Feeding,2,0,12,923
39117,3,0,Assisting Enemy Team,1,1,12,2093
39117,4,0,Intentionally Feeding,2,0,12,1399
39227,0,0,Offensive Language,3,0,9,1506
39227,1,0,Offensive Language,3,0,9,3034
39227,2,0,Offensive Language,0,3,9,1338
39773,0,0,Offensive Language,1,5,21,2382
39773,1,0,Intentionally Feeding,4,1,21,2638
39773,2,0,Intentionally Feeding,4,1,21,2162
39773,3,0,Intentionally Feeding,4,1,21,2721
39174,0,0,Verbal Abuse,4,1,17,2207
39174,1,0,Verbal Abuse,2,1,17,1216
39174,2,0,Negative Attitude,2,1,17,1360
39174,3,0,Negative Attitude,3,0,17,2450
39174,4,0,Intentionally Feeding,2,1,17,1896
39531,0,0,Verbal Abuse,2,1,8,2850
39531,1,0,Negative Attitude,3,0,8,1914
39531,2,0,Offensive Language,2,0,8,1379
39215,0,0,Intentionally Feeding,4,0,14,2107
39215,1,0,Verbal Abuse,3,0,14,3101
39215,2,0,Intentionally Feeding,3,0,14,2596
39215,3,0,Offensive Language,2,0,14,2260
39215,4,0,Verbal Abuse,0,2,14,2177
39722,0,0,Intentionally Feeding,1,1,4,2969
39722,1,0,Verbal Abuse,1,0,4,1956
39722,2,0,Negative Attitude,0,1,4,3437
39162,0,0,Offensive Language,2,1,5,2493
39162,1,0,Offensive Language,2,0,5,1560
39725,0,0,Verbal Abuse,3,1,13,1946
39725,1,0,Offensive Language,3,0,13,2108
39725,2,0,Verbal Abuse,3,0,13,2256
39725,3,0,Negative Attitude,3,0,13,2100
39417,0,0,Offensive Language,0,2,6,2637
39417,1,0,Intentionally Feeding,2,0,6,1332
39417,2,0,Offensive Language,0,2,6,1358
39280,0,0,Offensive Language,2,2,10,1527
39280,1,0,Verbal Abuse,3,0,10,1628
39280,2,0,Offensive Language,2,1,10,2518
39523,0,0,Offensive Language,2,0,8,2385
39523,1,0,Offensive Language,2,0,8,2540
39523,2,0,Offensive Language,1,1,8,1456
39523,3,0,Intentionally Feeding,2,0,8,2826
39645,0,0,Offensive Language,1,2,6,2168
39645,1,0,Offensive Language,3,0,6,1796
39096,0,0,Intentionally Feeding,3,0,6,1980
39096,1,0,Verbal Abuse,3,0,6,2257
39885,0,0,Intentionally Feeding,4,2,12,1223
39885,1,0,Intentionally Feeding,1,1,12,1219
39885,2,0,Assisting Enemy Team,2,0,12,1218
39885,3,0,Negative Attitude,1,1,12,1136
39801,0,0,Intentionally Feeding,2,2,13,2225
39801,1,0,Verbal Abuse,2,1,13,2449
39801,2,0,Verbal Abuse,0,3,13,2344
39801,3,0,Offensive Language,2,1,13,1217
39760,0,0,Offensive Language,1,3,7,1362
39760,1,0,Intentionally Feeding,2,1,7,1564
39900,0,0,Intentionally Feeding,2,0,4,2565
39900,1,0,Assisting Enemy Team,2,0,4,1587
39728,0,0,Intentionally Feeding,4,0,11,2366
39728,1,0,Offensive Language,1,3,11,1832
39728,2,0,Verbal Abuse,3,0,11,1215
39599,0,0,Offensive Language,3,1,11,2167
39599,1,0,Verbal Abuse,4,0,11,2227
39599,2,0,Verbal Abuse,3,0,11,2773
39180,0,0,Verbal Abuse,3,0,9,1748
39180,1,0,Verbal Abuse,1,1,9,1771
39180,2,0,Offensive Language,2,0,9,2036
39180,3,0,Intentionally Feeding,2,0,9,1593
39522,0,0,Negative Attitude,3,1,14,2543
39522,1,0,Offensive Language,4,0,14,2940
39522,2,0,Offensive Language,2,1,14,2243
39522,3,0,Negative Attitude,2,1,14,2459
39940,0,0,Verbal Abuse,3,0,5,1221
39940,1,0,Offensive Language,2,0,5,1748
39160,0,0,Offensive Language,3,2,14,1265
39160,1,0,Intentionally Feeding,3,0,14,1939
39160,2,0,Offensive Language,2,1,14,1218
39160,3,0,Verbal Abuse,0,3,14,2515
39188,0,0,Offensive Language,2,1,7,1844
39188,1,0,Offensive Language,2,0,7,1218
39188,2,0,Intentionally Feeding,2,0,7,1553
39090,0,0,Offensive Language,0,4,7,2301
39090,1,0,Intentionally Feeding,3,0,7,1224
39602,0,0,Intentionally Feeding,1,0,2,2200
39602,1,0,Intentionally Feeding,1,0,2,2329
39796,0,0,Offensive Language,2,3,13,2260
39796,1,0,Verbal Abuse,4,0,13,2376
39796,2,0,Offensive Language,2,2,13,3693
39431,0,0,Negative Attitude,3,0,8,1119
39431,1,0,Offensive Language,2,1,8,1661
39431,2,0,Offensive Language,2,0,8,1160
39240,0,0,Negative Attitude,1,3,8,1050
39240,1,0,Intentionally Feeding,2,2,8,2106
39435,0,0,Negative Attitude,0,4,16,2219
39435,1,1,Negative Attitude,0,4,16,1300
39435,2,1,Spamming,0,4,16,2209
39435,3,0,Assisting Enemy Team,2,2,16,1970
39307,0,0,Verbal Abuse,3,0,5,2111
39307,1,0,Assisting Enemy Team,2,0,5,2756
39375,0,0,Negative Attitude,1,2,4,2015
39375,1,0,Offensive Language,0,1,4,1439
39540,0,0,Assisting Enemy Team,1,3,12,1217
39540,1,0,Offensive Language,0,2,12,1259
39540,2,1,Negative Attitude,1,1,12,1922
39540,3,0,Negative Attitude,2,0,12,2480
39540,4,1,Offensive Language,0,2,12,2358
39060,0,0,Negative Attitude,3,3,11,1796
39060,1,0,Offensive Language,2,3,11,1853
39156,0,0,Offensive Language,0,3,6,1426
39156,1,0,Negative Attitude,3,0,6,1622
39152,0,0,Spamming,1,3,7,1733
39152,1,0,Negative Attitude,2,1,7,1232
39000,0,0,Assisting Enemy Team,4,0,7,1973
39000,1,0,Offensive Language,2,1,7,2138
39327,0,0,Spamming,4,0,11,2534
39327,1,0,Verbal Abuse,3,1,11,2156
39327,2,0,Spamming,3,0,11,2078
39779,0,0,Offensive Language,2,1,10,2218
39779,1,0,Intentionally Feeding,3,0,10,1263
39779,2,0,Intentionally Feeding,2,0,10,1852
39779,3,0,Offensive Language,2,0,10,2199
39044,0,0,Verbal Abuse,3,0,5,2280
39044,1,0,Negative Attitude,2,0,5,1274
39556,0,0,Assisting Enemy Team,4,0,13,2504
39556,1,0,Verbal Abuse,3,0,13,3475
39556,2,0,Intentionally Feeding,2,1,13,2655
39556,3,0,Verbal Abuse,3,0,13,1602
39887,0,0,Intentionally Feeding,4,1,22,2225
39887,1,0,Intentionally Feeding,2,3,22,1007
39887,2,0,Intentionally Feeding,2,2,22,2204
39887,3,0,Intentionally Feeding,4,0,22,1770
39887,4,0,Intentionally Feeding,2,2,22,1432
39046,0,0,Offensive Language,3,0,9,1978
39046,1,0,Intentionally Feeding,2,0,9,2154
39046,2,0,Verbal Abuse,0,2,9,1529
39046,3,0,Negative Attitude,2,0,9,1312
39007,0,0,Intentionally Feeding,4,2,12,1177
39007,1,0,Verbal Abuse,3,3,12,1830
39134,0,0,Verbal Abuse,4,0,12,2167
39134,1,0,Intentionally Feeding,4,0,12,1229
39134,2,0,Verbal Abuse,1,3,12,2133
39210,0,0,Offensive Language,3,1,17,1850
39210,1,0,Offensive Language,3,1,17,1226
39210,2,0,Spamming,3,0,17,1395
39210,3,0,Intentionally Feeding,3,0,17,2086
39210,4,0,Assisting Enemy Team,3,0,17,2032
39810,0,0,Assisting Enemy Team,1,0,1,1563
39014,0,0,Intentionally Feeding,1,2,6,1408
39014,1,0,Verbal Abuse,3,0,6,2398
39735,0,0,Offensive Language,0,4,8,2559
39735,1,0,Verbal Abuse,4,0,8,1249
39571,0,0,Offensive Language,4,2,9,1420
39571,1,1,Offensive Language,0,3,9,1419
39601,0,0,Offensive Language,1,1,6,1932
39601,1,0,Intentionally Feeding,1,0,6,1276
39601,2,0,Spamming,1,0,6,3806
39601,3,0,Negative Attitude,1,0,6,1803
39601,4,0,Negative Attitude,1,0,6,1997
39973,0,0,Assisting Enemy Team,2,2,9,2074
39973,1,0,Offensive Language,2,1,9,2416
39973,2,0,Intentionally Feeding,2,0,9,3095
39651,0,1,Offensive Language,0,3,8,1055
39651,1,0,Intentionally Feeding,2,1,8,1729
39651,2,0,Verbal Abuse,0,2,8,1846
39470,0,0,Verbal Abuse,4,1,13,2750
39470,1,0,Negative Attitude,3,0,13,2054
39470,2,0,Negative Attitude,2,0,13,2169
39470,3,0,Intentionally Feeding,2,0,13,1646
39470,4,0,Intentionally Feeding,1,0,13,1079
39366,0,0,Verbal Abuse,2,0,4,2023
39366,1,0,Negative Attitude,2,0,4,2991
39298,0,0,Intentionally Feeding,1,1,4,2086
39298,1,0,Intentionally Feeding,2,0,4,1806
39482,0,0,Negative Attitude,4,0,7,957
39482,1,0,Offensive Language,0,3,7,1229
39297,0,0,Intentionally Feeding,3,2,15,1533
39297,1,0,Assisting Enemy Team,4,0,15,2439
39297,2,0,Intentionally Feeding,3,0,15,3049
39297,3,0,Intentionally Feeding,2,1,15,2283
39849,0,0,Intentionally Feeding,3,1,11,2796
39849,1,0,Offensive Language,1,2,11,2731
39849,2,0,Negative Attitude,2,0,11,1691
39849,3,0,Offensive Language,1,1,11,1826
39758,0,0,Verbal Abuse,2,1,6,2164
39758,1,0,Intentionally Feeding,3,0,6,2337
39178,0,0,Intentionally Feeding,1,2,5,2443
39178,1,0,Verbal Abuse,2,0,5,2997
39769,0,0,Negative Attitude,2,2,13,1885
39769,1,0,Intentionally Feeding,2,1,13,1900
39769,2,0,Intentionally Feeding,3,0,13,2558
39769,3,0,Verbal Abuse,1,2,13,2345
39463,0,0,Assisting Enemy Team,3,2,13,1253
39463,1,0,Verbal Abuse,3,2,13,2075
39463,2,0,Intentionally Feeding,2,1,13,1381
39131,0,0,Offensive Language,3,3,9,2164
39131,1,0,Intentionally Feeding,2,1,9,2167
39593,0,0,Negative Attitude,3,0,6,3103
39593,1,0,Verbal Abuse,3,0,6,1331
39717,0,0,Verbal Abuse,0,2,6,1124
39717,1,0,Intentionally Feeding,1,1,6,1004
39717,2,0,Offensive Language,0,1,6,1795
39717,3,0,Verbal Abuse,1,0,6,1114
39389,0,0,Offensive Language,2,0,6,1241
39389,1,0,Offensive Language,2,0,6,1577
39389,2,0,Offensive Language,2,0,6,1269
39155,0,0,Verbal Abuse,4,1,15,2964
39155,1,0,Offensive Language,4,0,15,1295
39155,2,0,Offensive Language,3,0,15,2726
39155,3,0,Offensive Language,3,0,15,1246
39927,0,0,Offensive Language,1,3,7,1217
39927,1,0,Verbal Abuse,2,1,7,1632
39401,0,0,Intentionally Feeding,2,5,18,1745
39401,1,0,Intentionally Feeding,4,0,18,1228
39401,2,0,Assisting Enemy Team,3,1,18,1864
39401,3,0,Assisting Enemy Team,3,0,18,1884
39427,0,0,Offensive Language,2,1,11,1826
39427,1,0,Verbal Abuse,2,0,11,2557
39427,2,0,Offensive Language,2,0,11,1286
39427,3,0,Assisting Enemy Team,1,1,11,1606
39427,4,0,Intentionally Feeding,2,0,11,2021
39263,0,0,Offensive Language,3,0,16,1966
39263,1,0,Verbal Abuse,3,0,16,3144
39263,2,0,Offensive Language,3,0,16,1964
39263,3,0,Intentionally Feeding,3,1,16,2090
39263,4,1,Verbal Abuse,0,3,16,3191
39597,0,0,Intentionally Feeding,3,0,9,1244
39597,1,0,Verbal Abuse,2,0,9,1352
39597,2,0,Intentionally Feeding,2,0,9,2122
39597,3,0,Offensive Language,0,2,9,2555
39816,0,0,Verbal Abuse,1,3,12,2045
39816,1,0,Offensive Language,0,3,12,1720
39816,2,0,Verbal Abuse,0,3,12,2775
39816,3,0,Intentionally Feeding,2,0,12,2255
39032,0,0,Offensive Language,3,1,10,1639
39032,1,0,Verbal Abuse,0,4,10,1750
39032,2,0,Intentionally Feeding,2,0,10,1277
39284,0,0,Intentionally Feeding,3,1,9,2879
39284,1,0,Offensive Language,3,0,9,1508
39284,2,0,Offensive Language,1,0,9,1462
39284,3,0,Negative Attitude,1,0,9,2264
39543,0,0,Offensive Language,2,0,3,1263
39543,1,0,Negative Attitude,1,0,3,1605
39054,0,0,Offensive Language,0,2,6,1222
39054,1,0,Intentionally Feeding,2,0,6,2633
39054,2,0,Offensive Language,0,2,6,2014
39548,0,0,Negative Attitude,1,3,10,1276
39548,1,1,Spamming,0,3,10,1339
39548,2,0,Offensive Language,1,2,10,1515
39613,0,0,Offensive Language,2,0,6,2510
39613,1,0,Intentionally Feeding,2,0,6,1916
39613,2,0,Offensive Language,2,0,6,730
39326,0,0,Offensive Language,4,0,8,2004
39326,1,0,Verbal Abuse,0,4,8,1648
39303,0,0,Negative Attitude,3,1,6,1352
39303,1,0,Offensive Language,2,0,6,1901
39984,0,0,Assisting Enemy Team,1,3,9,848
39984,1,0,Intentionally Feeding,3,0,9,1497
39984,2,0,Intentionally Feeding,1,1,9,2122
39437,0,0,Offensive Language,1,0,2,2132
39437,1,0,Intentionally Feeding,1,0,2,1747
39520,0,0,Offensive Language,0,3,7,1262
39520,1,0,Negative Attitude,2,0,7,2069
39520,2,0,Intentionally Feeding,2,0,7,1217
39331,0,0,Intentionally Feeding,2,1,12,1311
39331,1,0,Offensive Language,2,1,12,1014
39331,2,0,Offensive Language,2,0,12,1380
39331,3,0,Offensive Language,1,1,12,1286
39331,4,0,Offensive Language,0,2,12,1223
39138,0,0,Intentionally Feeding,0,3,5,2313
39138,1,0,Intentionally Feeding,2,0,5,2089
39187,0,0,Verbal Abuse,0,3,5,1449
39187,1,0,Offensive Language,0,2,5,2025
39324,0,0,Verbal Abuse,0,2,8,1511
39324,1,0,Offensive Language,1,1,8,1438
39324,2,0,Negative Attitude,1,1,8,2456
39324,3,0,Verbal Abuse,0,2,8,1645
39381,0,0,Verbal Abuse,1,1,4,1007
39381,1,0,Spamming,1,1,4,2196
39255,0,0,Intentionally Feeding,3,0,12,1241
39255,1,0,Intentionally Feeding,2,1,12,1221
39255,2,0,Intentionally Feeding,2,0,12,1650
39255,3,0,Intentionally Feeding,2,0,12,1272
39255,4,0,Intentionally Feeding,2,0,12,1489
39088,0,0,Assisting Enemy Team,3,2,8,1913
39088,1,0,Intentionally Feeding,2,0,8,1248
39088,2,0,Assisting Enemy Team,1,0,8,1812
39209,0,0,Intentionally Feeding,4,2,9,1593
39209,1,0,Offensive Language,0,3,9,2465
39787,0,0,Intentionally Feeding,2,3,14,1668
39787,1,0,Negative Attitude,4,0,14,1223
39787,2,0,Intentionally Feeding,3,0,14,2537
39787,3,0,Negative Attitude,2,0,14,1952
39287,0,1,Negative Attitude,0,5,8,3861
39287,1,1,Intentionally Feeding,3,0,8,2679
39252,0,0,Assisting Enemy Team,3,1,14,1917
39252,1,0,Intentionally Feeding,3,1,14,2318
39252,2,0,Verbal Abuse,2,1,14,1770
39252,3,0,Verbal Abuse,2,1,14,1095
39631,0,0,Negative Attitude,3,1,8,1286
39631,1,0,Intentionally Feeding,2,0,8,1217
39631,2,0,Intentionally Feeding,2,0,8,2045
39394,0,0,Offensive Language,1,1,6,1256
39394,1,0,Intentionally Feeding,2,0,6,2716
39394,2,0,Intentionally Feeding,1,1,6,2447
39703,0,0,Verbal Abuse,1,1,4,1764
39703,1,0,Verbal Abuse,2,0,4,2627
39403,0,0,Verbal Abuse,3,0,7,2237
39403,1,0,Offensive Language,3,0,7,2310
39403,2,0,Negative Attitude,1,0,7,1602
39813,0,0,Intentionally Feeding,4,1,11,2269
39813,1,0,Verbal Abuse,3,0,11,2444
39813,2,0,Intentionally Feeding,3,0,11,1969
39920,0,0,Intentionally Feeding,3,0,6,2213
39920,1,0,Intentionally Feeding,3,0,6,1873
39710,0,0,Intentionally Feeding,3,2,19,2460
39710,1,0,Intentionally Feeding,4,1,19,2610
39710,2,0,Intentionally Feeding,3,0,19,2315
39710,3,0,Verbal Abuse,3,0,19,1223
39710,4,0,Offensive Language,1,2,19,1527
39626,0,0,Verbal Abuse,1,0,4,1776
39626,1,0,Intentionally Feeding,1,0,4,1557
39626,2,0,Verbal Abuse,1,0,4,2428
39626,3,0,Intentionally Feeding,1,0,4,2699
39246,0,1,Offensive Language,0,4,10,1915
39246,1,0,Intentionally Feeding,2,1,10,1573
39246,2,0,Offensive Language,2,1,10,1774
39306,0,0,Spamming,2,0,4,1230
39306,1,0,Intentionally Feeding,2,0,4,1480
39919,0,0,Offensive Language,4,0,11,2621
39919,1,0,Verbal Abuse,3,1,11,2054
39919,2,0,Intentionally Feeding,3,0,11,1358
39505,0,0,Assisting Enemy Team,3,0,12,2799
39505,1,0,Verbal Abuse,2,1,12,1374
39505,2,0,Intentionally Feeding,3,0,12,1918
39505,3,0,Offensive Language,1,2,12,1807
39621,0,0,Offensive Language,0,3,5,1260
39621,1,0,Offensive Language,2,0,5,2051
39528,0,0,Intentionally Feeding,3,2,7,1774
39528,1,0,Offensive Language,2,0,7,2211
39899,0,0,Assisting Enemy Team,3,3,18,1217
39899,1,0,Intentionally Feeding,3,2,18,1598
39899,2,0,Intentionally Feeding,4,0,18,1701
39899,3,0,Intentionally Feeding,3,0,18,1361
39866,0,0,Assisting Enemy Team,2,1,11,2028
39866,1,0,Intentionally Feeding,3,0,11,2747
39866,2,0,Spamming,1,2,11,1862
39866,3,0,Verbal Abuse,2,0,11,1268
39137,0,0,Offensive Language,3,1,10,2768
39137,1,0,Assisting Enemy Team,3,0,10,2843
39137,2,0,Verbal Abuse,0,3,10,2033
39064,0,0,Intentionally Feeding,4,0,10,1285
39064,1,0,Intentionally Feeding,2,1,10,2455
39064,2,1,Verbal Abuse,0,3,10,1766
39282,0,0,Verbal Abuse,2,1,6,1684
39282,1,0,Assisting Enemy Team,3,0,6,1822
39660,0,0,Intentionally Feeding,1,1,6,2885
39660,1,1,Intentionally Feeding,2,0,6,2369
39660,2,0,Inappropriate Name,0,2,6,2134
39812,0,0,Negative Attitude,2,0,8,2109
39812,1,0,Negative Attitude,2,0,8,1193
39812,2,0,Verbal Abuse,2,0,8,2374
39812,3,0,Negative Attitude,2,0,8,1571
39669,0,0,Intentionally Feeding,3,0,15,1247
39669,1,0,Verbal Abuse,2,1,15,1417
39669,2,0,Assisting Enemy Team,2,1,15,1225
39669,3,0,Offensive Language,1,2,15,2561
39669,4,0,Offensive Language,1,2,15,1544
39202,0,0,Verbal Abuse,0,3,6,3041
39202,1,1,Offensive Language,0,3,6,1263
39585,0,0,Intentionally Feeding,3,4,15,1240
39585,1,0,Offensive Language,3,1,15,2039
39585,2,0,Verbal Abuse,3,1,15,2670
39062,0,0,Verbal Abuse,2,4,21,2555
39062,1,0,Offensive Language,2,3,21,1637
39062,2,0,Offensive Language,2,3,21,2185
39062,3,0,Verbal Abuse,3,2,21,2917
39851,0,0,Intentionally Feeding,3,0,9,2224
39851,1,0,Offensive Language,3,0,9,2996
39851,2,0,Intentionally Feeding,2,1,9,1704
39085,0,0,Verbal Abuse,3,0,9,2263
39085,1,1,Offensive Language,0,2,9,2543
39085,2,1,Offensive Language,0,2,9,1946
39085,3,0,Intentionally Feeding,2,0,9,1316
